Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
135,96,1,85,1,-50,90,0,9,4
134,89,1,85,14,-43,96,0,9,4
129,91,1,85,10,-43,89,0,9,4
133,98,1,85,3,-47,90,0,9,4
135,86,1,85,1,-43,97,0,9,4
129,90,1,85,4,-46,86,0,9,4
132,88,1,85,1,-46,90,0,9,4
128,91,1,86,10,-43,87,0,9,4
132,93,1,85,5,-45,91,0,9,4
131,90,1,86,5,-42,93,0,9,4
130,86,1,86,2,-44,89,0,9,4
126,92,1,86,5,-42,86,0,9,4
127,93,1,86,4,-38,91,0,9,4
129,97,1,86,6,-39,93,0,9,4
130,87,1,85,11,-37,96,0,9,4
134,97,1,85,13,-51,88,0,9,4
130,91,1,85,3,-37,96,0,9,4
128,89,1,87,5,-40,91,0,9,4
133,91,1,85,3,-48,89,0,9,4
132,94,1,85,9,-45,91,0,9,4
136,89,1,85,8,-48,94,0,9,4
128,91,1,86,6,-42,88,0,9,4
133,90,1,86,2,-47,90,0,9,4
130,93,1,86,6,-44,89,0,9,4
130,91,1,86,4,-41,92,0,9,4
133,91,1,84,3,-47,90,0,9,4
132,89,1,86,4,-45,91,0,9,4
130,96,1,86,2,-44,89,0,9,4
130,91,1,86,2,-44,89,0,9,4
134,94,1,86,1,-48,91,0,9,4
131,91,1,86,5,-41,94,0,9,4
126,89,1,86,7,-37,91,0,9,4
128,91,1,86,6,-42,88,0,9,4
130,93,1,87,4,-43,90,0,9,4
129,89,1,86,2,-39,93,0,9,4
131,91,1,86,4,-46,89,0,9,4
129,91,1,86,2,-41,91,0,9,4
129,96,1,86,2,-41,91,0,9,4
131,88,1,86,3,-39,96,0,9,4
131,91,1,86,1,-47,88,0,9,4
132,90,1,86,4,-45,91,0,9,4
130,86,1,86,8,-44,89,0,9,4
130,95,1,86,2,-47,86,0,9,4
130,90,1,85,6,-39,94,0,9,4
130,95,1,86,0,-44,89,0,9,4
134,92,1,86,9,-44,95,0,9,4
129,98,1,85,2,-40,92,0,9,4
133,96,1,85,8,-40,97,0,9,4
133,96,1,85,8,-40,97,0,9,4
133,89,1,86,2,-42,96,0,9,4
127,96,1,86,4,-41,88,0,9,4
130,91,1,85,2,-38,95,0,9,4
131,85,1,87,5,-44,91,0,9,4
135,91,1,85,14,-55,84,0,9,4
