91,73,1,0,8,-10,68,0,9,2
89,76,1,0,9,-12,63,0,9,2
94,74,1,0,4,-15,67,0,9,2
87,74,1,0,5,-10,63,0,9,2
83,73,1,0,5,-7,60,0,9,2
95,72,1,0,3,-18,66,0,9,2
87,70,1,0,1,-11,62,0,9,2
94,73,1,0,12,-19,63,0,9,2
82,70,1,0,13,-6,59,0,9,2
83,72,1,0,4,-9,58,0,9,2
123,73,1,0,31,-49,72,0,9,2
110,71,1,0,29,-33,72,0,9,2
121,72,1,0,40,-48,70,0,9,2
115,74,1,0,9,-40,71,0,9,2
121,74,1,0,12,-45,74,0,9,2
133,75,1,0,13,-61,73,0,9,2
117,65,1,0,3,-40,74,0,9,2
129,69,1,0,19,-62,64,0,9,2
141,76,1,0,16,-75,65,0,9,2
129,73,1,0,14,-54,76,0,9,1
118,75,1,0,21,-42,73,0,9,2
127,71,1,0,25,-52,75,0,9,2
120,74,1,0,8,-46,72,0,9,2
122,71,1,0,5,-47,73,0,9,2
118,68,1,0,8,-44,71,0,9,2
125,70,1,0,10,-55,67,0,9,2
121,68,1,0,3,-48,70,0,9,2
122,70,1,0,7,-51,68,0,9,2
122,74,1,0,7,-49,71,0,9,2
129,75,1,0,8,-55,74,0,9,1
125,70,1,0,7,-50,75,0,9,1
118,72,1,0,4,-45,69,0,9,2
115,70,1,0,15,-40,71,0,9,2
117,71,1,0,8,-43,70,0,9,2
